name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
"Alfred's Basic Piano Library Lesson Book, Bk 1a",Willard A Palmer,1,0.0,9.26,$,10.0,9780739024836,11,dataset/Entertainment/0000093.jpg
Your Beauty Mark,Dita von Teese,2,4.0,41.64,$,44.8,9780060722715,11,dataset/Entertainment/0000094.jpg
John Thompson's Easiest Piano Course,John Thompson,1,4.0,6.05,$,6.2,9780711954298,11,dataset/Entertainment/0000095.jpg
The Magnolia Story,Chip Gaines,2,4.0,15.96,$,26.5,9780718079185,11,dataset/Entertainment/0000097.jpg
I Hate Myselfie,Shane Dawson,1,4.0,9.89,$,11.4,9781476791548,11,dataset/Entertainment/0000098.jpg
"Suzuki Piano School, Vol 2",Seizo Azuma,1,4.5,16.55,$,23.95,9780739051665,11,dataset/Entertainment/0000099.jpg
Hanon,Charles Hanon,1,4.5,8.67,$,9.0,9780793525447,11,dataset/Entertainment/0000100.jpg
Dear Fatty,Dawn French,1,4.0,9.83,$,11.4,9780099519478,11,dataset/Entertainment/0000103.jpg
Framed Ink,Marcos Mateu-Mestre,1,4.5,18.74,$,24.0,9781933492957,11,dataset/Entertainment/0000104.jpg
Seriously...I'm Kidding,Ellen DeGeneres,1,3.5,7.4,$,8.8,9781455547784,11,dataset/Entertainment/0000105.jpg
"The AB Guide to Music Theory, Part II",Eric Taylor,13,4.0,10.43,$,10.5,9781854724472,11,dataset/Entertainment/0000106.jpg
My First Piano Adventure - Lesson Book C/CD,Nancy Faber,1,4.5,8.69,$,10.0,9781616776237,11,dataset/Entertainment/0000107.jpg
Harry Potter Hogwarts Castle and Sticker Book,Running Press,1,5.0,7.68,$,13.0,9780762464401,11,dataset/Entertainment/0000108.jpg
Avatar: The Last Airbender# The Promise Part 2,Gene Luen Yang,1,4.5,9.36,$,11.5,9781595828750,11,dataset/Entertainment/0000110.jpg
Amusing Ourselves to Death,Neil Postman,1,4.0,12.64,$,15.95,9780143036531,11,dataset/Entertainment/0000112.jpg
My Thoughts Exactly,LILY ALLEN,2,4.0,16.52,$,24.0,9781911600893,11,dataset/Entertainment/0000113.jpg
John Thompson's Easiest Piano Course,John Thompson,1,4.0,7.59,$,9.0,9780877180142,11,dataset/Entertainment/0000114.jpg
"Suzuki Piano School, Vol 1",Alfred Music,1,4.5,7.47,$,11.95,9780739054475,11,dataset/Entertainment/0000116.jpg
Star Wars Classic Ultimate Sticker Book,Rebecca Smith,1,4.5,4.77,$,5.0,9781405307406,11,dataset/Entertainment/0000117.jpg
Music Theory For Young Musicians,Ying Ying Ng,8,4.0,7.18,$,7.8,9789671000311,11,dataset/Entertainment/0000118.jpg
The Art of Howl's Moving Castle,Hayao Miyazaki,2,4.5,19.9,$,35.95,9781421500492,11,dataset/Entertainment/0000119.jpg
"Alfred's Basic Adult All-In-One Course, Level 1",Willard A Palmer,3,0.0,15.88,$,18.95,9780739082423,11,dataset/Entertainment/0000120.jpg
My First Piano Adventure For The Young Beginner - Writing Book A - Pre-Reading,Nancy Faber,1,4.0,6.85,$,7.0,9781616776206,11,dataset/Entertainment/0000121.jpg
Into The Woods,John Yorke,1,4.0,9.8,$,12.4,9780141978109,11,dataset/Entertainment/0000122.jpg
Avatar: The Last Airbender# The Promise Part 3,Gene Luen Yang,1,4.5,9.37,$,11.5,9781595829412,11,dataset/Entertainment/0000123.jpg
Me and My Piano Part 1,Fanny Waterman,1,4.0,7.75,$,8.3,9780571532001,11,dataset/Entertainment/0000124.jpg
Secrets for the Mad,dodie,2,4.5,17.4,$,21.1,9781785036804,11,dataset/Entertainment/0000125.jpg
Bohemian Rhapsody,Lesley-Ann Jones,1,4.0,9.47,$,12.4,9781444733693,11,dataset/Entertainment/0000126.jpg
Life on Air,Sir David Attenborough,1,4.5,11.18,$,12.9,9781849900010,11,dataset/Entertainment/0000128.jpg
Suzuki Violin School: v.2,Shinichi Suzuki,1,4.5,8.04,$,11.95,9780739048122,11,dataset/Entertainment/0000129.jpg
Blowing the Bloody Doors Off,Michael Caine,2,4.0,16.58,$,24.0,9781473689305,11,dataset/Entertainment/0000130.jpg
A Feast of Ice and Fire,Monroe-cassel,2,4.5,27.53,$,35.0,9780345534491,11,dataset/Entertainment/0000131.jpg
Avatar: The Last Airbender# The Promise Library Edition,Gene Luen Yang,2,4.5,29.99,$,40.0,9781616550745,11,dataset/Entertainment/0000133.jpg
The Disaster Artist,Greg Sestero,1,4.5,8.03,$,11.4,9780751561876,11,dataset/Entertainment/0000134.jpg
A Perfect Union of Contrary Things,Sarah Jensen,2,4.0,24.69,$,27.95,9781495024429,11,dataset/Entertainment/0000136.jpg
A Dozen a Day Mini Book,Edna Mae Burnam,1,4.0,6.07,$,7.0,9780877180234,11,dataset/Entertainment/0000138.jpg
The Maddie Diaries,Maddie Ziegler,2,4.0,7.12,$,16.0,9781471164965,11,dataset/Entertainment/0000140.jpg
Not That Kind of Girl,LENA DUNHAM,1,3.5,8.32,$,10.5,9780007515547,11,dataset/Entertainment/0000141.jpg
Music Theory for Guitarists,Tom Kolb,1,4.0,11.67,$,21.0,9780634066511,11,dataset/Entertainment/0000143.jpg
Why Don't We: In the Limelight,Why Don't We,2,5.0,14.14,$,21.5,9780062871312,11,dataset/Entertainment/0000144.jpg
"Alfred's Basic Adult All-In-One Course, Bk 1",Willard A Palmer,1,4.5,16.77,$,21.6,9780882849317,11,dataset/Entertainment/0000145.jpg
Life and Laughing,Michael McIntyre,1,4.0,9.35,$,11.4,9780141045672,11,dataset/Entertainment/0000146.jpg
"F*ck, That's Delicious",Action Bronson,2,4.0,21.65,$,26.3,9781419726552,11,dataset/Entertainment/0000147.jpg
The Intent to Live,Larry Moss,1,4.5,15.13,$,17.0,9780553381207,11,dataset/Entertainment/0000148.jpg
"Alfred's Basic Piano Library Lesson Book, Bk 1b",Willard A Palmer,1,4.0,7.17,$,8.8,9780739006641,11,dataset/Entertainment/0000149.jpg
Not My Father's Son,Alan Cumming,1,4.0,9.08,$,12.9,9781782115465,11,dataset/Entertainment/0000150.jpg
Piano Adventures,Nancy Faber,1,4.5,6.9,$,8.0,9781616770792,11,dataset/Entertainment/0000153.jpg
Hamilton,Lin-Manuel Miranda,2,4.5,29.68,$,44.0,9781455539741,11,dataset/Entertainment/0000154.jpg
First Steps in Music Theory,Eric Taylor,13,4.0,6.71,$,7.0,9781860960901,11,dataset/Entertainment/0000155.jpg
The Rose that Grew from Concrete,Tupac Shakur,1,4.5,7.83,$,11.4,9781416511656,11,dataset/Entertainment/0000156.jpg
Piano Adventures - Performance Book - Level 1,Nancy Faber,1,4.0,6.18,$,8.0,9781616770808,11,dataset/Entertainment/0000157.jpg
Long Hard Road Out Of Hell,Marilyn Manson,1,4.0,14.72,$,19.1,9780060987466,11,dataset/Entertainment/0000158.jpg
It Gets Worse,Shane Dawson,1,4.5,10.14,$,16.0,9781471159282,11,dataset/Entertainment/0000159.jpg
Accelerated Piano Adventures for the Older Beginner - Lesson Book 1,Nancy Faber,1,4.0,9.5,$,11.0,9781616772055,11,dataset/Entertainment/0000160.jpg
Music Theory for Young Children 2,Ying Ying Ng,8,3.0,7.7,$,8.3,9789671250419,11,dataset/Entertainment/0000161.jpg
"Suzuki Violin School, Vol 2",Shinichi Suzuki,3,4.5,12.78,$,23.95,9780739048146,11,dataset/Entertainment/0000162.jpg
Talking As Fast As I Can,Lauren Graham,2,4.0,13.93,$,21.1,9780349009711,11,dataset/Entertainment/0000163.jpg
The Wes Anderson Collection: The Grand Budapest Hotel,Matt Zoller Seitz,2,4.5,26.02,$,33.5,9781419715716,11,dataset/Entertainment/0000164.jpg
Vivian Maier,Vivian Maier,2,4.5,28.69,$,41.0,9781576875773,11,dataset/Entertainment/0000165.jpg
A Die Hard Christmas,Insight Editions,2,4.5,12.6,$,16.0,9781608879762,11,dataset/Entertainment/0000166.jpg
Ayoade on Ayoade,Richard Ayoade,1,3.5,9.83,$,12.9,9780571316533,11,dataset/Entertainment/0000167.jpg
"""The Sopranos"" Family Cookbook",Allen Rucker,2,4.0,18.21,$,26.5,9780446530576,11,dataset/Entertainment/0000168.jpg
High Voltage Tattoo,Kat Von D.,2,4.0,20.1,$,25.2,9780061684388,11,dataset/Entertainment/0000169.jpg
Fiddle Time Runners,Kathy Blackwell,13,5.0,11.42,$,11.5,9780193386785,11,dataset/Entertainment/0000197.jpg
Faber Piano Adventures,Nancy Faber,1,4.5,16.44,$,21.0,9781616773021,11,dataset/Entertainment/0000198.jpg
Gypsy Witch Fortune Telling Playing Cards,Marie Anne Adelaide Lenormand,5,4.0,6.95,$,9.0,9780880790413,11,dataset/Entertainment/0000199.jpg
Suzuki Violin School,Shinichi Suzuki,3,4.0,14.14,$,23.95,9780739048115,11,dataset/Entertainment/0000201.jpg
"Piano Specimen Sight-Reading Tests, Grade 6",ABRSM,13,5.0,7.8,$,8.3,9781860969102,11,dataset/Entertainment/0000202.jpg
Reading Magic,Mem Fox,1,4.0,11.09,$,12.9,9780156035101,11,dataset/Entertainment/0000203.jpg
Avatar: The Last Airbender#the Search Part 2,Gene Luen Yang,1,4.5,9.32,$,11.5,9781616551902,11,dataset/Entertainment/0000205.jpg
In Pieces,Sally Field,2,4.0,12.72,$,24.0,9781471175756,11,dataset/Entertainment/0000206.jpg
Working Class Boy,Jimmy Barnes,2,4.0,19.7,$,24.0,9781460752135,11,dataset/Entertainment/0000207.jpg
My Thoughts Exactly,LILY ALLEN,1,4.0,17.11,$,18.0,9781911600909,11,dataset/Entertainment/0000208.jpg
Harry Potter,Jody Revenson,2,4.5,27.07,$,30.9,9781783296033,11,dataset/Entertainment/0000209.jpg
"The Chronicles Of Narnia: The Lion, The Witch And The Wardrobe",BBC,7,4.0,8.23,$,11.5,9780563477389,11,dataset/Entertainment/0000210.jpg
I Am Ozzy,Ozzy Osbourne,1,4.0,9.52,$,13.9,9780751543407,11,dataset/Entertainment/0000212.jpg
Piano for the Young Beginner Primer A,James Bastien,13,4.0,6.34,$,6.7,9780849793172,11,dataset/Entertainment/0000213.jpg
Star Wars: The Jedi Path,Daniel Wallace,2,4.0,12.89,$,18.0,9780857685872,11,dataset/Entertainment/0000214.jpg
Piano Adventures,Randall Faber,1,4.5,7.16,$,9.0,9781616771805,11,dataset/Entertainment/0000215.jpg
The Pianist,Wladyslaw Szpilman,1,4.0,7.86,$,12.4,9780753814055,11,dataset/Entertainment/0000216.jpg
Syncopation for the Modern Drummer,Ted Reed,1,4.5,8.2,$,10.95,9780882847955,11,dataset/Entertainment/0000217.jpg
Avatar: The Last Airbender#the Search Part 3,Gene Luen Yang,1,4.5,9.37,$,11.5,9781616551841,11,dataset/Entertainment/0000218.jpg
"Suzuki Piano School, Vol 3",Seizo Azuma,1,4.5,12.91,$,25.7,9780739051689,11,dataset/Entertainment/0000220.jpg
"Music Theory in Practice Model Answers, Grade 5",ABRSM,13,5.0,6.56,$,6.7,9781848491182,11,dataset/Entertainment/0000222.jpg
Harry Potter,Jody Revenson,2,4.5,25.88,$,30.9,9781783296019,11,dataset/Entertainment/0000223.jpg
What Does This Button Do?,Bruce Dickinson,1,4.0,5.38,$,11.5,9780008172442,11,dataset/Entertainment/0000224.jpg
Hal Leonard Guitar Method - Complete Edition,Will Schmid,3,4.0,17.18,$,26.0,9780634047015,11,dataset/Entertainment/0000225.jpg
Whiskey in a Teacup,Reese Witherspoon,2,3.5,19.61,$,24.0,9781471166228,11,dataset/Entertainment/0000226.jpg
100 Of The Most Beautiful Piano Solos Ever,Hal Leonard Publishing Corporation,1,4.5,20.8,$,28.0,9781476814766,11,dataset/Entertainment/0000227.jpg
John Thompson's Easiest Piano Course 4,John Thompson,1,4.5,7.16,$,8.0,9780877180159,11,dataset/Entertainment/0000228.jpg
As You Wish,Cary Elwes,2,4.0,18.95,$,25.7,9781476764023,11,dataset/Entertainment/0000229.jpg
The Call of the Weird,Louis Theroux,1,3.5,6.04,$,12.9,9780330435703,11,dataset/Entertainment/0000230.jpg
Try This At Home,Frank Turner,2,4.5,13.96,$,24.0,9781472257857,11,dataset/Entertainment/0000231.jpg
Improve your sight-reading! Piano Grade 2,Paul Harris,1,4.5,8.31,$,8.8,9780571533022,11,dataset/Entertainment/0000232.jpg
"Unfiltered: No Shame, No Regrets, Just Me",Lily Collins,2,4.0,14.47,$,16.0,9781785034107,11,dataset/Entertainment/0000233.jpg
Carl Czerny,Carl Czerny,1,4.0,7.43,$,9.0,9780793525676,11,dataset/Entertainment/0000234.jpg
Ghosts of My Life,Mark Fisher,1,4.0,13.09,$,16.0,9781780992266,11,dataset/Entertainment/0000235.jpg
Rosencrantz and Guildenstern Are Dead,Tom Stoppard,1,4.0,9.33,$,12.4,9780571081820,11,dataset/Entertainment/0000236.jpg
Chronicles Volume 1,Bob Dylan,1,4.0,9.79,$,12.9,9780743478649,11,dataset/Entertainment/0000237.jpg
Pawnee,Leslie Knope,1,4.0,15.63,$,24.0,9781401310646,11,dataset/Entertainment/0000238.jpg
The Case of Beasts: Explore the Film Wizardry of Fantastic Beasts and Where to Find Them,Mark Salisbury,2,4.5,30.52,$,37.1,9780008204600,11,dataset/Entertainment/0000239.jpg
"Alfred's Basic Piano Prep Course Theory Book, Bk a",Willard Palmer,1,0.0,6.64,$,7.0,9780739019689,11,dataset/Entertainment/0000240.jpg
Piano Adventures - Theory Book - Primer Level,Nancy Faber,1,4.5,6.55,$,8.0,9781616770761,11,dataset/Entertainment/0000241.jpg
Harry Potter Talking Dobby and Collectible Book,Running Press,3,4.0,8.86,$,11.5,9780762463107,11,dataset/Entertainment/0000242.jpg
"Suzuki Violin School, Volume 3",Shinichi Suzuki,3,4.5,12.67,$,23.95,9780739048177,11,dataset/Entertainment/0000243.jpg
Complete Color Coded Flash Cards,Alfred Music,5,0.0,5.85,$,5.99,9780739015575,11,dataset/Entertainment/0000244.jpg
Revolution,Russell Brand,1,3.5,9.9,$,11.4,9780099594932,11,dataset/Entertainment/0000245.jpg
Blue Planet II,James Honeyborne,2,4.5,31.13,$,31.4,9781849909679,11,dataset/Entertainment/0000246.jpg
Avatar: The Last Airbender#the Art Of The Animated Series,Bryan Konietzko,2,4.5,25.27,$,36.5,9781595825049,11,dataset/Entertainment/0000247.jpg
"Parsnips, Buttered",Joe Lycett,1,4.0,7.21,$,12.4,9781473640436,11,dataset/Entertainment/0000248.jpg
Mentors,Russell Brand,2,4.0,9.91,$,16.0,9781509850884,11,dataset/Entertainment/0000250.jpg
Art Of Dramatic Writing,Lajos Egri,1,4.0,10.67,$,15.0,9780671213329,11,dataset/Entertainment/0000251.jpg
Harry Potter Film Wizardry (Revised and expanded),Warner Bros.,2,4.5,30.54,$,32.4,9780593071717,11,dataset/Entertainment/0000253.jpg
Effortless Mastery,Kenny Werner,1,4.0,16.94,$,20.1,9781562240035,11,dataset/Entertainment/0000254.jpg
"Music for Little Mozarts Music Lesson Book, Bk 1",E L Lancaster,1,0.0,7.89,$,8.12,9780882849669,11,dataset/Entertainment/0000255.jpg
Born to Run,Bruce Springsteen,1,4.0,11.11,$,12.9,9781471157820,11,dataset/Entertainment/0000256.jpg
Music Theory for Young Musicians,Ying NG Ying,8,5.0,7.45,$,7.8,9789671000328,11,dataset/Entertainment/0000257.jpg
The Science of Interstellar,Kip Thorne,1,4.0,21.05,$,21.5,9780393351378,11,dataset/Entertainment/0000259.jpg
"Suzuki Cello School, Vol 1",Alfred Music,1,4.0,6.75,$,11.3,9780874874792,11,dataset/Entertainment/0000260.jpg
Bossypants,Tina Fey,2,4.0,17.53,$,26.0,9780316056861,11,dataset/Entertainment/0000263.jpg
"Alfred's Basic Piano Library Lesson Book Complete, Bk 2 & 3",Morton Manus,1,0.0,8.44,$,9.3,9780882848303,11,dataset/Entertainment/0000264.jpg
Making Movies,Sidney Lumet,1,4.0,13.44,$,20.1,9780679756606,11,dataset/Entertainment/0000265.jpg
Doctor Who: Dalek Collectible Figurine and Illustrated Book,Richard Dinnick,3,4.5,6.59,$,7.99,9780762449316,11,dataset/Entertainment/0000266.jpg
Yiruma,Yiruma,1,4.5,14.5,$,21.0,9781480366114,11,dataset/Entertainment/0000267.jpg
Music Theory for Young Children 3,Ying Ying Ng,8,5.0,7.85,$,8.8,9789671250426,11,dataset/Entertainment/0000269.jpg
Avatar: The Last Airbender# The Lost Adventures,May Chan,1,4.5,13.77,$,15.0,9781595827487,11,dataset/Entertainment/0000271.jpg
Star Wars The Force Awakens The Visual Dictionary,Pablo Hidalgo,2,4.5,17.85,$,19.1,9780241198919,11,dataset/Entertainment/0000272.jpg
Alfred's Basic Adult All-in-One Piano Course,Willard  Manus Palmer,1,4.5,14.96,$,19.6,9780882849959,11,dataset/Entertainment/0000273.jpg
"Rap Year Book, The:The Most Important Rap Song From Every Year Si",Shea Serrano,1,4.5,14.8,$,17.0,9781419718182,11,dataset/Entertainment/0000276.jpg
Me. You. A Diary,Dawn French,2,4.0,21.87,$,24.2,9780718187569,11,dataset/Entertainment/0000278.jpg
Doctor Who: Who-ology,Cavan Scott,2,4.5,17.3,$,19.1,9781849906197,11,dataset/Entertainment/0000279.jpg
"A Dozen a Day, Book 2",Edna-Mae Burnam,1,4.5,6.45,$,7.0,9780877180258,11,dataset/Entertainment/0000281.jpg
The Chord Wheel,Jim Fleser,6,4.5,10.4,$,17.0,9780634021428,11,dataset/Entertainment/0000285.jpg
The Jazz Theory Book,Mark Levine,4,4.5,40.87,$,48.5,9781883217044,11,dataset/Entertainment/0000286.jpg
Essential Elements For Strings,Professor of Music Robert Gillespie,1,4.0,9.68,$,12.0,9780634038174,11,dataset/Entertainment/0000287.jpg
Respect for Acting,Uta Hagen,2,4.0,15.55,$,19.7,9780470228487,11,dataset/Entertainment/0000288.jpg
"Music for Little Mozarts Music Lesson Book, Bk 2",E L Lancaster,1,4.0,8.02,$,12.3,9780882849690,11,dataset/Entertainment/0000289.jpg
Poco Piano 1,Ying Ying Ng,8,3.0,7.85,$,8.8,9789834304829,11,dataset/Entertainment/0000290.jpg
Art of Frozen,Chris Buck,2,4.5,24.25,$,30.9,9781452117164,11,dataset/Entertainment/0000291.jpg
The Advancing Guitarist,Mick Goodrick,1,4.5,14.72,$,22.95,9780881885897,11,dataset/Entertainment/0000292.jpg
Seven Deadly Sins,Corey Taylor,1,4.0,9.42,$,11.4,9780091938468,11,dataset/Entertainment/0000293.jpg
Arcadia,Tom Stoppard,1,4.0,9.37,$,12.9,9780571169344,11,dataset/Entertainment/0000294.jpg
The Gospel According to Blindboy,Blindboy Boatclub,1,4.0,10.56,$,13.9,9780717181001,11,dataset/Entertainment/0000295.jpg
Illusion Of Life,Ollie Johnston,2,4.5,65.09,$,65.8,9780786860708,11,dataset/Entertainment/0000296.jpg
The Tao Of Wu,The RZA,1,4.0,12.93,$,17.0,9781594484858,11,dataset/Entertainment/0000298.jpg
Suzuki Violin School: v.3,Shinichi Suzuki,1,0.0,7.61,$,11.95,9780739048153,11,dataset/Entertainment/0000299.jpg
Audition,Michael Shurtleff,1,4.0,7.28,$,8.3,9780553272956,11,dataset/Entertainment/0000301.jpg
Me and My Piano Part 2,Fanny Waterman,1,4.0,8.03,$,8.3,9780571532018,11,dataset/Entertainment/0000303.jpg
The Inner Game of Music,W. Timothy Gallwey,1,4.0,8.35,$,12.4,9781447291725,11,dataset/Entertainment/0000304.jpg
Who's Afraid Of Virginia Woolf,Edward Albee,1,4.0,9.76,$,12.9,9780099285694,11,dataset/Entertainment/0000305.jpg
Roger Daltrey: Thanks a lot Mr Kibblewhite,Roger Daltrey,2,4.0,17.2,$,24.0,9781788700283,11,dataset/Entertainment/0000306.jpg
Improve your sight-reading! Piano Grade 3,Paul Harris,1,3.5,7.78,$,8.8,9780571533039,11,dataset/Entertainment/0000307.jpg
How to be Champion,Sarah Millican,2,4.0,17.41,$,24.0,9781409174301,11,dataset/Entertainment/0000308.jpg
"Suzuki Cello School, Vol 2",Alfred Music,1,4.0,6.77,$,11.3,9780874874815,11,dataset/Entertainment/0000309.jpg
"Suzuki Piano School, Vol 2",Alfred Music,1,4.5,7.61,$,11.95,9780739054482,11,dataset/Entertainment/0000312.jpg
"Aural Training in Practice, ABRSM Grades 4 & 5, with CD",John Holmes,13,4.5,18.28,$,20.0,9781848492462,11,dataset/Entertainment/0000313.jpg
Why Not Me?,Mindy Kaling,1,4.0,7.19,$,10.3,9780091960292,11,dataset/Entertainment/0000314.jpg
Stick Control for the Snare Drummer,George L. Stone,1,4.5,10.21,$,14.95,9781892764041,11,dataset/Entertainment/0000315.jpg
Dancing The Dream,Michael Jackson,2,4.5,22.64,$,25.2,9780385403689,11,dataset/Entertainment/0000316.jpg
Piano Adventures - Theory Book - Level 2A,Nancy Faber,1,4.0,6.41,$,8.0,9781616770822,11,dataset/Entertainment/0000317.jpg
"Piano Exam Pieces 2017 & 2018, Grade 2",Richard Jones,13,4.5,7.5,$,7.8,9781848498747,11,dataset/Entertainment/0000318.jpg
Position Pieces for Cello,Rick Mooney,1,4.0,9.46,$,13.95,9780874877625,11,dataset/Entertainment/0000319.jpg
This Is a Call,Paul Brannigan,1,3.5,10.42,$,10.5,9780007391233,11,dataset/Entertainment/0000320.jpg
Heavier Than Heaven,Charles R. Cross,1,4.0,9.6,$,12.63,9780340739396,11,dataset/Entertainment/0000321.jpg
Overshare,Rose Ellen Dix,2,4.5,14.99,$,21.1,9781409176411,11,dataset/Entertainment/0000322.jpg
The Simpsons and Their Mathematical Secrets,Dr. Simon Singh,1,4.0,10.08,$,15.0,9781408842812,11,dataset/Entertainment/0000323.jpg
The Princess Diarist,Carrie Fisher,1,3.5,9.7,$,11.5,9781784162054,11,dataset/Entertainment/0000324.jpg
"Aural Training in Practice, ABRSM Grades 1-3, with 2 CDs",John Holmes,13,4.0,19.17,$,20.0,9781848492455,11,dataset/Entertainment/0000326.jpg
"Violin Star 1, Student's book, with CD",Christopher Norton,13,4.0,8.58,$,8.8,9781860968990,11,dataset/Entertainment/0000327.jpg
Fantastic Beasts and Where to Find Them: Bendable Bowtruckle,Running Press,1,4.5,6.73,$,10.3,9780762460731,11,dataset/Entertainment/0000328.jpg
On Directing,David Mamet,1,4.0,10.18,$,14.49,9780140127225,11,dataset/Entertainment/0000329.jpg
The Art of My Neighbor Totoro,Hayao Miyazaki,2,4.5,25.1,$,31.4,9781591166986,11,dataset/Entertainment/0000330.jpg
More Fool Me,Stephen Fry,1,3.5,8.25,$,11.5,9781405918831,11,dataset/Entertainment/0000331.jpg
Art of Star Wars: The Last Jedi,Phil Szostak,2,4.5,19.76,$,37.1,9781419727054,11,dataset/Entertainment/0000332.jpg
"Alfred's Basic Piano Prep Course Theory Book, Bk B",Willard A Palmer,1,0.0,6.64,$,7.0,9780739032718,11,dataset/Entertainment/0000333.jpg
Just Kids,Patti Smith,1,4.0,11.56,$,17.0,9780060936228,11,dataset/Entertainment/0000334.jpg
Blood Brothers,Willy Russell,1,4.0,12.94,$,13.9,9780413767707,11,dataset/Entertainment/0000335.jpg
La La Land,Justin Hurwitz,13,4.5,15.78,$,20.1,9780571539826,11,dataset/Entertainment/0000336.jpg
"Tom Gates: Biscuits, Bands and Very Big Plans",Liz Pichon,2,4.5,12.13,$,16.0,9781407179858,11,dataset/Entertainment/0000337.jpg
Piano Pieces For Children,Hal Leonard Publishing Corporation,1,4.5,13.9,$,16.0,9780825620034,11,dataset/Entertainment/0000338.jpg
Nick Cave,Reinhard Kleist,1,4.0,17.06,$,19.1,9781910593363,11,dataset/Entertainment/0000339.jpg
